All data;All data;All data;Young adults;Young adults;Young adults;Middle adults;Middle adults;Middle adults;Older adults;Older adults;Older adults
Total;First;Rank (SD);Total;First;Rank (SD);Total;First;Rank (SD);Total;First;Rank (SD)
A sport;Golf;0.29;0.02;4.90 (2.18);0.35;0.04;4.86 (2.17);0.27;0.01;5.61 (2.48);0.27;0.01;4.30 (1.77)
A sport;Swimming;0.22;-;6.31 (2.23);0.20;-;6.82 (2.30);0.27;-;6.42 (2.40);0.19;0.01;5.62 (1.86)
A sport;Volleyball;0.17;0.01;6.00 (2.42);0.16;0.01;6.30 (3.20);0.22;-;6.35 (2.09);0.14;0.01;5.16 (1.80)
A sport;Skiing;0.16;-;6.50 (2.18);0.14;-;6.66 (2.42);0.15;-;6.33 (2.19);0.19;-;6.50 (2.13)
A sport;Running;0.15;-;6.73 (2.13);0.16;-;7.15 (1.57);0.16;0.01;7.00 (2.68);0.13;-;5.90 (1.92)
A sport;Rugby;0.15;0.01;5.47 (2.22);0.16;0.01;6.38 (2.53);0.14;0.01;5.09 (2.02);0.14;0.01;4.83 (1.85)
A sport;Lacrosse;0.14;-;6.29 (2.20);0.14;-;5.83 (2.41);0.15;-;6.41 (2.57);0.13;-;6.63 (2.41)
A sport;Track;0.11;-;6.21 (2.78);0.11;-;6.88 (3.26);0.13;-;7.30 (2.06);0.11;-;4.33 (2.18)
A sport;Softball;0.11;-;5.46 (2.44);0.12;-;5.50 (2.95);0.15;-;5.33 (2.19);0.07;-;5.66 (2.42)
A sport;Curling;0.10;-;6.54 (2.53);0.14;-;6.58 (3.34);0.08;-;6.33 (2.07);0.10;-;6.62 (1.51)
A sport;Cricket;0.10;-;6.19 (1.81);0.16;-;6.30 (1.97);0.09;-;5.85 (1.57);0.07;-;6.33 (1.97)
A sport;Water polo;0.08;-;5.76 (1.84);0.08;-;6.00 (1.00);0.11;-;6.11 (2.09);0.06;-;4.80 (2.28)
A sport;Gymnastics;0.08;-;6.79 (2.53);0.11;0.01;6.11 (2.67);0.06;-;6.80 (2.59);0.06;-;8.00 (2.24)
A sport;Badminton;0.07;-;7.06 (2.48);0.08;-;8.57 (2.23);0.05;-;5.75 (2.63);0.08;-;6.28 (2.14)
A sport;Bowling;0.07;-;5.29 (2.02);0.05;-;4.75 (1.26);0.08;-;4.66 (1.63);0.08;-;6.14 (2.54)
A sport;Wrestling;0.07;-;6.41 (2.65);0.07;-;6.66 (1.75);0.09;-;6.71 (2.69);0.05;-;5.50 (4.04)
A sport;Ice skating;0.06;0.01;6.50 (3.13);0.04;-;7.00 (2.00);0.06;-;7.20 (3.11);0.07;0.02;5.66 (3.83)
A sport;Racing;0.06;-;7.14 (2.88);0.06;-;7.20 (3.96);0.08;-;7.16 (2.71);0.04;-;7.00 (2.00)
A sport;Boxing;0.06;-;6.07 (2.27);0.07;-;7.33 (1.86);0.06;-;5.20 (2.77);0.04;-;5.00 (1.00)
A sport;Bicycling;0.05;-;6.77 (2.31);0.04;-;7.66 (1.15);0.09;-;6.71 (3.09);0.04;-;6.00 (0.00)
A sport;Archery;-;-;-;-;-;-;-;-;-;0.06;-;6.40 (1.82)
A sport;Auto racing;-;-;-;-;-;-;0.08;0.01;5.83 (2.48);-;-;-
A sport;Racquetball;-;-;-;-;-;-;0.05;-;7.75 (1.50);-;-;-
A sport;Skating;-;-;-;-;-;-;0.06;-;7.60 (1.82);-;-;-
A state;California;0.54;0.06;4.67 (2.85);0.57;0.10;4.38 (2.30);0.63;0.04;4.56 (2.98);0.44;0.14;5.18 (3.28)
A state;New York;0.47;0.09;4.54 (3.06);0.52;0.02;4.44 (2.97);0.42;0.06;5.30 (3.27);0.48;0.08;4.02 (2.92)
A state;Florida;0.47;0.06;5.36 (3.07);0.48;0.08;6.40 (3.37);0.48;0.08;5.55 (2.52);0.45;0.07;4.07 (2.85)
A state;Texas;0.45;0.08;5.03 (3.21);0.36;0.05;5.03 (3.48);0.53;0.09;4.95 (2.96);0.46;0.04;5.10 (3.34)
A state;Ohio;0.29;0.06;4.42 (3.30);0.29;0.01;4.00 (3.20);0.35;0.04;5.07 (3.83);0.25;0.02;4.04 (2.56)
A state;Georgia;0.29;0.02;5.32 (2.22);0.23;0.04;6.52 (3.13);0.32;-;4.96 (3.10);0.32;0.06;4.81 (3.28)
A state;Arizona;0.27;0.03;5.16 (3.60);0.31;0.12;4.26 (2.63);0.23;0.06;6.22 (3.30);0.27;0.02;5.34 (4.54)
A state;Alabama;0.24;0.07;3.80 (3.04);0.25;0.06;3.38 (3.28);0.27;0.03;4.61 (3.53);0.20;0.02;3.29 (1.79)
A state;Washington;0.23;0.04;6.32 (3.98);0.24;0.04;6.40 (4.44);0.23;0.04;5.55 (3.05);0.21;0.05;7.00 (4.33)
A state;North Carolina;0.22;0.04;4.83 (3.01);0.18;0.02;5.53 (3.62);0.27;0.01;4.57 (2.75);0.21;0.06;4.55 (2.81)
A state;Maine;0.21;0.03;5.08 (3.43);0.22;-;5.77 (3.37);0.23;0.01;4.66 (2.95);0.20;0.02;4.76 (4.01)
A state;Oregon;0.21;0.01;5.66 (3.57);0.23;-;5.26 (3.12);0.22;0.01;4.70 (2.69);0.20;0.02;7.05 (4.46)
A state;New Jersey;0.18;0.01;5.02 (3.13);0.20;0.02;5.76 (2.99);0.16;-;5.00 (3.72);0.17;0.02;4.14 (2.66)
A state;Iowa;0.17;0.02;5.60 (3.99);0.18;0.10;6.60 (4.44);0.14;0.04;5.63 (3.78);0.20;0.14;4.70 (3.74)
A state;Colorado;0.17;0.02;5.21 (2.51);0.19;0.04;5.25 (2.77);0.15;0.01;4.83 (1.99);0.18;-;5.46 (2.72)
A state;Illinois;0.17;0.04;5.49 (4.01);0.23;0.05;6.00 (4.65);0.13;0.04;6.20 (4.59);0.17;0.05;4.28 (2.27)
A state;Nevada;0.17;-;5.67 (3.05);0.19;-;5.75 (3.21);0.19;-;5.60 (3.25);0.14;0.01;5.66 (2.84)
A state;South Carolina;0.16;0.01;5.10 (2.78);0.14;-;5.58 (3.37);0.15;0.01;5.16 (2.55);0.18;0.02;4.66 (2.55)
A state;Utah;0.15;0.01;4.97 (2.52);0.10;0.01;3.25 (1.49);0.18;0.01;5.71 (2.33);0.19;0.01;5.18 (2.79)
A state;Virginia;0.15;0.02;5.76 (3.17);0.14;0.02;5.08 (2.57);0.18;-;6.00 (3.01);0.14;0.02;6.16 (3.95)
A state;Tennessee;0.15;0.02;5.08 (3.55);0.17;0.02;5.21 (4.06);0.15;-;5.83 (3.83);0.14;0.04;4.16 (2.59)
A state;Alaska;0.15;0.02;4.55 (3.70);0.20;-;4.47 (3.73);0.13;0.03;2.70 (1.64);0.13;0.02;6.36 (4.34)
A state;Idaho;0.15;-;7.05 (3.95);0.16;-;7.46 (4.24);0.19;-;6.60 (3.22);0.12;0.01;7.20 (4.85)
A state;Pennsylvania;0.15;0.04;4.78 (3.56);0.19;0.05;4.31 (2.89);0.09;0.03;6.28 (4.50);0.17;0.05;4.57 (3.82)
A state;Michigan;0.15;0.04;4.72 (3.69);0.17;0.07;4.21 (3.64);0.14;0.03;5.00 (3.87);0.13;0.01;5.09 (3.86)
A state;Indiana;0.15;0.02;5.92 (3.96);0.19;0.01;5.93 (4.37);0.13;0.04;6.00 (4.47);0.12;0.01;5.80 (3.01)
A state;New Mexico;0.14;-;6.83 (3.59);0.10;-;5.50 (2.27);0.18;0.01;7.78 (3.64);0.15;-;6.61 (4.11)
A state;Delaware;0.13;0.01;6.38 (3.86);0.16;0.01;7.38 (2.50);0.13;0.01;6.50 (3.14);0.11;0.01;4.77 (2.59)
A state;Arkansas;0.13;0.01;4.19 (2.12);0.17;-;5.00 (1.84);0.15;0.04;3.41 (2.31);0.06;-;3.80 (1.92)
A state;Vermont;0.12;-;6.57 (3.59);0.13;-;8.27 (3.23);0.11;-;5.88 (3.18);0.12;-;5.30 (3.89)
A state;Connecticut;0.12;-;6.00 (2.70);0.18;-;6.46 (2.33);0.09;-;6.14 (3.63);0.10;-;5.00 (2.56)
A state;Maryland;0.12;0.01;4.62 (2.87);0.10;-;3.75 (2.49);0.11;0.03;3.77 (2.64);0.14;-;5.83 (3.04)
A state;Mississippi;0.11;-;5.96 (3.52);0.13;0.01;6.54 (4.25);0.06;-;6.00 (3.60);0.14;-;5.41 (1.00)
A state;Kentucky;0.10;0.02;4.58 (3.16);0.10;0.01;4.75 (3.37);0.13;0.03;5.00 (3.77);0.10;0.02;3.87 (2.30)
A state;Missouri;0.10;0.01;5.27 (3.88);0.10;0.01;6.50 (4.60);0.13;0.01;4.60 (3.34);0.10;0.01;4.87 (3.98)
A state;Massachusetts;0.10;0.01;5.29 (3.20);0.07;0.01;7.00 (4.90);0.13;-;4.90 (2.28);0.10;0.01;4.50 (2.51)
A state;Nebraska;0.09;0.01;6.35 (3.83);0.12;0.01;7.20 (4.92);0.08;0.01;6.16 (3.71);0.08;-;5.28 (1.89)
A state;Oklahoma;0.09;-;5.91 (3.32);0.07;-;5.50 (3.67);0.13;0.01;5.30 (3.80);0.07;-;7.33 (1.86)
A state;New Hampshire;0.08;-;6.71 (3.26);0.07;-;8.50 (3.95);0.06;-;6.60 (1.82);0.12;-;5.70 (3.74)
A state;Montana;0.08;-;7.65 (2.58);0.08;-;7.14 (1.95);0.09;-;7.85 (2.34);0.07;-;8.00 (3.69)
A state;Kansas;0.08;-;6.90 (3.23);0.10;-;8.00 (2.62);0.08;-;7.16 (3.54);0.07;-;5.16 (3.43)
A state;South Dakota;0.08;-;8.58 (4.88);0.07;-;8.50 (4.59);0.10;-;8.50 (3.16);0.06;-;8.80 (7.95)
A state;Hawaii;0.08;-;8.37 (3.25);0.12;-;8.10 (3.45);0.08;-;8.83 (3.25);0.04;-;8.33 (3.79)
A state;Louisiana;0.06;0.01;5.88 (3.54);0.07;0.01;5.33 (3.78);0.05;0.01;5.25 (4.99);0.07;-;6.83 (2.56)
A state;North Dakota;0.06;-;8.00 (4.60);0.04;-;7.66 (3.51);0.10;-;8.00 (2.83);0.06;0.01;8.20 (7.69)
A state;West Virginia;0.06;0.01;5.88 (3.84);0.07;-;6.16 (2.64);0.09;0.01;5.14 (4.53);0.04;0.01;7.00 (5.29)
A state;Wyoming;0.06;-;5.93 (1.98);0.07;-;5.66 (2.07);0.06;-;6.80 (2.39);0.05;-;5.25 (1.26)
A state;Wisconsin;0.06;0.02;5.40 (3.94);0.08;0.02;6.57 (4.54);0.06;0.03;4.60 (3.91);0.04;-;4.00 (2.65)
A state;Rhode Island;0.06;-;5.86 (2.66);0.07;-;5.66 (2.50);0.06;-;6.80 (2.77);0.04;0.01;4.66 (3.21)
A state;Minnesota;0.05;0.01;6.46 (3.33);0.05;-;7.75 (3.10);0.06;-;6.80 (2.49);0.05;0.02;4.75 (4.50)
A substance for flavoring food;Salt;0.88;0.52;1.93 (1.46);0.83;0.51;1.81 (1.31);0.92;0.49;2.16 (1.66);0.89;0.56;1.80 (1.37)
A substance for flavoring food;Pepper;0.84;0.05;2.83 (1.49);0.82;0.06;2.83 (1.31);0.86;-;3.13 (1.62);0.87;0.10;2.54 (1.47)
A substance for flavoring food;Garlic;0.40;0.04;3.72 (1.62);0.42;0.05;4.00 (1.89);0.43;0.06;3.20 (1.47);0.35;0.01;4.00 (1.28)
A substance for flavoring food;Spice;0.23;0.08;3.12 (2.24);0.18;0.06;3.33 (2.41);0.29;0.09;3.47 (2.50);0.24;0.10;2.55 (1.73)
A substance for flavoring food;Sugar;0.20;0.04;3.18 (2.13);0.25;0.04;2.90 (1.81);0.22;0.06;3.52 (2.74);0.13;0.01;3.18 (1.66)
A substance for flavoring food;Oregano;0.18;0.01;4.80 (2.13);0.18;-;5.33 (2.47);0.16;-;5.07 (1.50);0.20;0.02;4.11 (2.15)
A substance for flavoring food;Herbs;0.15;0.04;3.29 (2.17);0.11;0.02;3.77 (2.17);0.25;0.05;3.40 (2.33);0.11;0.04;2.55 (1.81)
A substance for flavoring food;Cinnamon;0.14;0.01;4.56 (2.36);0.10;-;4.37 (2.50);0.19;0.03;4.53 (2.56);0.13;0.01;4.72 (2.20)
A substance for flavoring food;Paprika;0.13;-;4.52 (1.80);0.19;0.01;4.43 (2.25);0.10;-;4.37 (1.60);0.11;-;4.77 (1.09)
A substance for flavoring food;Basil;0.11;-;4.89 (1.85);0.07;-;6.33 (1.75);0.10;-;5.00 (1.41);0.17;-;4.21 (1.85)
A substance for flavoring food;Thyme;0.11;-;5.67 (1.62);0.08;-;5.00 (1.63);0.10;-;5.75 (1.67);0.14;-;6.00 (1.60)
A substance for flavoring food;Lemon;0.11;-;4.19 (1.62);0.10;-;5.12 (1.96);0.18;0.01;3.78 (1.53);0.06;-;3.80 (0.45)
A substance for flavoring food;Cumin;0.10;-;6.00 (2.27);0.10;-;6.87 (2.48);0.14;-;6.09 (2.07);0.07;-;4.66 (2.07)
A substance for flavoring food;Onion;0.10;-;5.46 (2.48);0.10;0.01;5.87 (3.48);0.08;-;6.33 (1.97);0.12;-;4.60 (1.65)
A substance for flavoring food;Vanilla;0.09;0.05;2.52 (2.11);0.08;0.02;3.57 (2.94);0.10;0.08;1.50 (0.93);0.10;0.05;2.62 (1.85)
A substance for flavoring food;Hot sauce;0.09;-;4.91 (1.50);0.12;0.01;4.00 (1.63);0.08;-;5.66 (1.37);0.08;-;5.57 (0.53)
A substance for flavoring food;Rosemary;0.08;-;5.76 (2.02);0.06;-;6.40 (2.88);0.06;-;7.40 (1.52);0.13;-;4.72 (1.10)
A substance for flavoring food;Ketchup;0.08;0.02;3.60 (1.98);0.08;0.04;2.71 (2.14);0.06;-;4.60 (2.07);0.10;0.01;3.75 (1.67)
A substance for flavoring food;Butter;0.08;-;5.05 (2.17);0.06;-;6.20 (2.39);0.13;-;5.00 (2.00);0.05;0.01;3.75 (2.06)
A substance for flavoring food;Soy sauce;0.07;-;4.24 (2.33);0.04;-;4.66 (4.62);0.09;-;4.57 (1.81);0.08;0.01;3.71 (1.89)
A substance for flavoring food;Curry;0.07;-;5.18 (2.90);0.08;-;4.71 (2.21);0.08;-;6.33 (3.88);0.05;0.01;4.25 (2.36)
A substance for flavoring food;Sauce;0.07;0.01;3.41 (1.91);0.08;0.01;3.42 (1.99);0.08;0.01;3.83 (2.32);0.05;0.01;2.75 (1.26)
A substance for flavoring food;Parsley;0.06;-;4.63 (1.89);0.07;-;4.50 (1.22);0.10;0.01;5.00 (2.45);0.02;-;3.50 (0.71)
A substance for flavoring food;Turmeric;0.06;-;5.60 (1.40);0.05;-;4.75 (1.50);0.04;-;6.00 (2.00);0.10;-;5.87 (1.13)
A substance for flavoring food;Onion powder;0.06;-;4.33 (1.76);0.08;-;5.14 (1.95);0.04;0.01;3.33 (2.08);0.06;-;3.80 (0.84)
A substance for flavoring food;Mustard;0.06;-;4.36 (1.55);0.06;-;4.20 (1.79);0.05;-;4.75 (0.96);0.06;-;4.20 (1.92)
A substance for flavoring food;Chili powder;0.06;-;5.50 (2.77);0.06;-;7.20 (3.56);0.08;-;4.66 (2.07);0.04;-;4.33 (1.53)
A substance for flavoring food;Seasoning;0.05;0.01;2.85 (1.52);0.05;0.04;1.25 (0.50);0.04;-;4.00 (1.00);0.07;-;3.33 (1.37)
A substance for flavoring food;Sage;0.05;-;5.00 (2.38);0.02;-;6.50 (3.54);0.08;-;5.50 (2.26);0.06;-;3.80 (2.05)
A substance for flavoring food;Barbeque sauce;-;-;-;-;-;-;0.05;0.01;3.25 (1.71);-;-;-
A substance for flavoring food;Broth;-;-;-;-;-;-;0.06;0.03;3.20 (2.59);-;-;-
A substance for flavoring food;Cayenne;-;-;-;0.06;0.01;4.00 (3.54);-;-;-;-;-;-
A substance for flavoring food;Ginger;-;-;-;-;-;-;-;-;-;0.07;-;3.33 (1.51)
A substance for flavoring food;Marinade;-;-;-;-;-;-;0.05;-;4.25 (1.26);-;-;-
A substance for flavoring food;MSG;-;-;-;0.06;0.04;2.60 (2.61);0.05;0.03;2.25 (1.50);-;-;-
A substance for flavoring food;Nutmeg;-;-;-;0.06;-;6.00 (2.92);-;-;-;-;-;-
A substance for flavoring food;Oil;-;-;-;-;-;-;0.06;-;5.00 (2.12);-;-;-
A substance for flavoring food;Seasoning salt;-;-;-;-;-;-;0.09;-;4.29 (1.11);-;-;-
A thing made of wood;Table;0.73;0.31;2.17 (1.51);0.73;0.30;2.06 (1.21);0.81;0.34;2.39 (1.79);0.65;0.30;2.03 (1.44)
A thing made of wood;Chair;0.61;0.11;2.64 (1.55);0.64;0.17;2.58 (1.65);0.62;0.13;2.51 (1.49);0.60;0.05;2.82 (1.51)
A thing made of wood;House;0.49;0.08;3.80 (2.09);0.49;0.05;4.02 (2.22);0.51;0.09;3.52 (1.71);0.48;0.10;3.85 (2.32)
A thing made of wood;Desk;0.32;0.09;2.85 (1.72);0.35;0.06;2.75 (1.53);0.29;0.10;2.86 (1.96);0.33;0.11;2.92 (1.76)
A thing made of wood;Floor;0.16;0.01;4.75 (2.02);0.18;0.02;4.20 (2.51);0.14;-;5.81 (1.25);0.17;-;4.50 (1.70)
A thing made of wood;Tree;0.15;0.05;3.46 (2.61);0.08;0.01;4.71 (2.69);0.16;0.06;2.53 (2.26);0.20;0.08;3.64 (2.71)
A thing made of wood;Bed frame;0.15;0.03;3.44 (1.75);0.18;0.07;2.73 (1.87);0.16;-;4.00 (1.58);0.10;0.01;3.87 (1.46)
A thing made of wood;Dresser;0.12;0.02;3.53 (1.36);0.17;0.02;3.64 (1.39);0.13;0.01;3.50 (1.43);0.07;0.01;3.33 (1.37)
A thing made of wood;Shelf;0.12;0.01;4.23 (1.96);0.13;0.02;4.18 (2.52);0.19;-;4.40 (1.59);0.05;0.01;3.75 (1.89)
A thing made of wood;Furniture;0.11;0.04;2.71 (1.49);0.04;0.01;3.66 (2.52);0.13;0.03;3.00 (1.33);0.18;0.07;2.33 (1.35)
A thing made of wood;Door;0.11;0.02;4.33 (2.30);0.08;-;5.85 (2.67);0.11;-;4.88 (1.54);0.13;0.05;2.90 (1.87)
A thing made of wood;Bench;0.11;0.01;3.74 (1.75);0.13;0.01;3.63 (1.86);0.13;0.01;3.90 (1.66);0.07;0.01;3.66 (1.97)
A thing made of wood;Boat;0.10;0.01;4.15 (2.66);0.08;0.01;4.57 (2.82);0.08;0.01;4.16 (3.76);0.15;0.01;3.92 (2.18)
A thing made of wood;Baseball bat;0.10;0.01;3.48 (1.61);0.05;0.01;3.75 (2.99);0.13;0.01;3.20 (1.23);0.13;-;3.63 (1.43)
A thing made of wood;Cabinet;0.10;0.02;4.04 (2.24);0.10;0.04;3.62 (2.77);0.13;0.01;4.50 (2.32);0.08;-;3.85 (1.57)
A thing made of wood;Deck;0.10;0.01;5.00 (2.48);0.11;0.01;5.44 (3.09);0.11;0.01;5.22 (2.33);0.07;-;4.00 (1.67)
A thing made of wood;Pencil;0.09;0.02;3.22 (1.95);0.06;0.01;2.20 (1.10);0.09;0.03;3.57 (2.44);0.13;0.02;3.45 (1.92)
A thing made of wood;Frame;0.07;-;5.39 (2.20);0.08;-;5.85 (2.61);0.08;-;6.16 (1.83);0.06;-;3.80 (1.30)
A thing made of wood;Fence;0.06;0.01;4.13 (2.03);0.05;-;5.00 (1.83);0.08;-;4.50 (2.07);0.07;0.02;3.16 (2.04)
A thing made of wood;Spoon;0.06;0.01;4.19 (2.40);0.10;-;4.87 (1.36);0.06;0.03;4.20 (3.70);0.04;0.01;2.33 (1.53)
A thing made of wood;Box;0.06;0.01;4.93 (2.49);0.02;-;6.50 (0.71);0.05;0.01;4.50 (2.89);0.11;0.01;4.77 (2.64)
A thing made of wood;Stool;0.05;-;4.54 (1.94);0.05;-;4.50 (0.58);0.06;-;5.20 (2.77);0.05;-;3.75 (1.71)
A thing made of wood;Cabin;0.05;0.01;4.00 (2.92);0.05;0.02;2.00 (1.41);0.08;0.01;4.50 (3.21);0.04;-;5.66 (3.06)
A thing made of wood;Barn;-;-;-;-;-;-;-;-;-;0.06;-;4.80 (2.39)
A thing made of wood;Chest;-;-;-;-;-;-;0.05;0.01;4.25 (2.50);-;-;-
A thing made of wood;Coffee table;-;-;-;0.06;-;4.00 (0.71);-;-;-;-;-;-
A thing made of wood;Counter;-;-;-;-;-;-;0.08;-;5.17 (2.40);-;-;-
A thing made of wood;Cutting board;-;-;-;-;-;-;0.05;-;5.50 (2.65);-;-;-
A thing made of wood;Matches;-;-;-;-;-;-;-;-;-;0.06;-;5.80 (1.92)
A thing made of wood;Stairs;-;-;-;-;-;-;0.05;-;6.75 (2.99);-;-;-
A thing made of wood;Toy;-;-;-;-;-;-;0.05;-;4.50 (2.08);0.06;0.01;3.40 (1.82)
A thing made of wood;Wagon;-;-;-;-;-;-;0.05;-;6.50 (4.04);-;-;-
A thing made of wood;Wall;-;-;-;-;-;-;-;-;-;0.11;-;5.67 (1.50)
A thing taken from a burning home;Pictures;0.71;0.26;2.53 (1.63);0.72;0.30;2.31 (1.52);0.81;0.27;2.71 (1.66);0.61;0.21;2.54 (1.72)
A thing taken from a burning home;Pet;0.48;0.07;2.73 (1.51);0.45;0.07;2.56 (1.32);0.59;0.06;2.89 (1.56);0.43;0.07;2.66 (1.62)
A thing taken from a burning home;Money;0.38;0.02;3.84 (1.68);0.39;0.02;3.93 (1.68);0.44;0.04;3.74 (2.20);0.33;0.01;3.85 (1.21)
A thing taken from a burning home;People;0.34;0.19;1.95 (1.39);0.25;0.12;1.76 (0.83);0.44;0.29;1.88 (1.45);0.33;0.15;2.17 (1.63)
A thing taken from a burning home;Child;0.30;0.13;2.58 (1.95);0.30;0.14;2.24 (1.61);0.25;0.11;2.70 (2.27);0.35;0.14;2.79 (2.01)
A thing taken from a burning home;Documents;0.30;0.03;4.09 (2.04);0.29;0.04;4.08 (2.24);0.30;0.03;4.37 (1.93);0.31;0.04;3.84 (1.97)
A thing taken from a burning home;Clothes;0.24;0.02;4.10 (2.06);0.18;0.01;4.06 (2.02);0.30;0.01;4.33 (2.14);0.25;0.04;3.85 (2.06)
A thing taken from a burning home;Jewelry;0.22;-;4.58 (1.98);0.18;-;4.66 (2.32);0.24;-;4.94 (2.09);0.25;0.01;4.19 (1.60)
A thing taken from a burning home;Computer;0.14;0.01;5.03 (2.56);0.18;-;5.13 (2.36);0.11;-;6.22 (2.86);0.13;0.04;3.90 (2.30)
A thing taken from a burning home;Purse;0.13;0.01;4.50 (2.16);0.11;0.04;2.88 (1.83);0.23;-;4.88 (1.84);0.06;-;6.00 (2.35)
A thing taken from a burning home;Family member;0.11;0.03;3.26 (2.14);0.14;0.01;3.91 (1.83);0.09;0.03;2.57 (1.81);0.10;0.06;2.87 (2.75)
A thing taken from a burning home;Animal;0.10;0.02;2.85 (1.41);0.11;0.02;2.66 (1.32);0.13;0.01;3.10 (1.79);0.08;0.01;2.71 (0.95)
A thing taken from a burning home;Dog;0.10;0.02;2.88 (1.59);0.11;0.04;2.55 (1.67);0.05;0.01;2.25 (1.26);0.14;0.01;3.33 (1.61)
A thing taken from a burning home;Valuables;0.09;0.02;3.52 (1.93);0.04;-;3.33 (0.58);0.14;0.04;2.63 (1.50);0.11;0.01;4.66 (2.18)
A thing taken from a burning home;Furniture;0.09;-;4.14 (1.86);0.04;0.01;3.00 (1.73);0.10;-;4.75 (1.98);0.13;-;4.00 (1.79)
A thing taken from a burning home;Phone;0.09;0.01;4.41 (2.11);0.13;0.01;4.73 (2.24);0.06;0.01;4.60 (2.51);0.07;-;5.43 (1.63)
A thing taken from a burning home;Cat;0.08;0.01;3.58 (2.09);0.07;0.01;3.66 (2.80);0.04;-;3.66 (1.15);0.12;0.01;3.50 (2.01)
A thing taken from a burning home;Wallet;0.08;-;5.74 (2.23);0.07;-;6.66 (2.73);0.11;-;5.66 (1.73);0.05;0.01;4.50 (2.38)
A thing taken from a burning home;Safe;0.07;0.01;4.17 (2.79);0.10;0.01;5.12 (4.00);0.05;-;4.75 (2.06);0.07;0.02;2.50 (1.64)
A thing taken from a burning home;Television;0.06;-;5.50 (2.31);0.06;-;5.60 (2.70);0.05;-;6.75 (3.10);0.08;-;4.71 (1.38)
A thing taken from a burning home;Keepsakes;0.06;-;4.38 (2.80);0.04;-;4.66 (2.08);0.14;0.01;4.36 (3.29);0.02;-;4.00 (0.00)
A thing taken from a burning home;Heirlooms;0.06;-;3.75 (1.39);0.12;0.01;3.40 (1.35);0.05;-;4.75 (0.96);0.02;-;3.50 (2.12)
A thing taken from a burning home;Mementos;0.06;-;4.47 (2.17);-;-;-;0.06;0.01;4.60 (3.78);0.11;-;4.44 (1.01)
A thing taken from a burning home;Baby;-;-;-;-;-;-;0.05;0.03;2.50 (2.38);-;-;-
A thing taken from a burning home;Bible;-;-;-;-;-;-;0.05;-;3.75 (2.22);0.06;-;3.60 (1.52)
A thing taken from a burning home;Birth certificate;-;-;-;0.07;-;4.33 (2.25);-;-;-;-;-;-
A thing taken from a burning home;Books;-;-;-;-;-;-;-;-;-;0.06;-;5.60 (2.19)
A thing taken from a burning home;Food;-;-;-;-;-;-;0.06;-;6.60 (1.14);-;-;-
A thing taken from a burning home;Identification;-;-;-;-;-;-;0.06;-;6.00 (1.73);-;-;-
A thing taken from a burning home;Insurance;-;-;-;-;-;-;-;-;-;0.06;-;4.80 (1.79)
A thing taken from a burning home;Keys;-;-;-;0.07;-;5.67 (1.63);-;-;-;-;-;-
A thing taken from a burning home;Passport;-;-;-;0.07;-;4.17 (2.04);-;-;-;-;-;-
A thing taken from a burning home;Self;-;-;-;-;-;-;0.05;-;7.50 (1.29);-;-;-
A thing taken from a burning home;Shoes;-;-;-;-;-;-;0.05;-;5.75 (1.71);-;-;-
A thing that flies;Airplane;0.92;0.32;2.27 (1.36);0.95;0.34;2.16 (1.14);0.91;0.34;2.36 (1.70);0.93;0.29;2.28 (1.22)
A thing that flies;Bird;0.89;0.41;2.08 (1.41);0.88;0.42;2.01 (1.25);0.89;0.39;1.95 (1.23);0.92;0.43;2.25 (1.67)
A thing that flies;Fly;0.47;0.12;2.99 (1.93);0.52;0.11;2.69 (1.60);0.42;0.09;3.57 (2.29);0.48;0.17;2.82 (1.88)
A thing that flies;Helicopter;0.37;0.01;4.17 (1.71);0.40;0.01;4.12 (1.71);0.43;0.01;4.08 (2.02);0.30;-;4.36 (1.25)
A thing that flies;Bee;0.29;0.02;3.95 (1.80);0.30;0.01;4.08 (1.78);0.22;0.03;4.11 (2.15);0.37;0.04;3.74 (1.65)
A thing that flies;Insect;0.26;0.03;3.40 (1.59);0.24;0.01;3.60 (1.67);0.30;0.06;3.00 (1.62);0.25;0.02;3.66 (1.46)
A thing that flies;Kite;0.24;0.01;4.25 (2.08);0.23;0.01;4.63 (1.98);0.23;0.01;4.88 (2.49);0.26;0.01;3.40 (1.53)
A thing that flies;Butterfly;0.19;0.02;4.43 (2.39);0.18;0.01;5.13 (2.53);0.20;0.05;4.25 (2.91);0.18;-;3.93 (1.44)
A thing that flies;Drone;0.17;0.01;4.81 (1.79);0.13;0.01;4.18 (1.83);0.23;0.01;5.38 (2.12);0.17;-;4.57 (1.02)
A thing that flies;Bat;0.15;-;4.18 (1.54);0.13;0.01;3.72 (1.10);0.19;-;4.13 (1.81);0.14;-;4.66 (1.50)
A thing that flies;Jet;0.14;-;4.76 (2.27);0.12;-;5.60 (2.22);0.15;-;5.16 (2.44);0.14;0.01;3.66 (1.83)
A thing that flies;Rocket;0.12;-;4.79 (2.30);0.06;-;5.60 (2.07);0.11;-;5.22 (2.91);0.18;-;4.26 (1.98)
A thing that flies;Wasp;0.12;-;5.24 (1.43);0.07;-;5.83 (1.33);0.10;-;5.75 (0.89);0.18;-;4.73 (1.58)
